GrLivArea,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,distFromCenter,cluster
1557,120,FV,4109,IR1,Lvl,Inside,Somerst,TwnhsE,1Story,9,5,1999,2000,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1141.0,Unf,0.0,1557.0,Ex,Y,SBrkr,1557,0,2,2,Ex,1,Attchd,484.0,Y,237,6,2008,2008.5,8.5,Normal,-93.655851,42.0214496,1.8353423353063976,8
987,160,RM,1680,Reg,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1972,1972,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,483.0,TA,Y,SBrkr,483,504,1,2,TA,1,Attchd,288.0,Y,0,6,2006,2006.5,34.5,Normal,-93.65564,42.02197,1.8229263806371452,8
864,20,RL,5400,Reg,HLS,Inside,SWISU,1Fam,1Story,5,5,1958,1958,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,453.0,Unf,0.0,864.0,TA,Y,SBrkr,864,0,1,3,TA,0,Attchd,399.0,Y,0,5,2007,2007.416667,49.41666667,Normal,-93.659043,42.021559,1.9990448614347296,8
796,30,RL,8777,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,7,1910,1950,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,Gd,Y,FuseA,796,0,1,2,TA,0,,0.0,P,492,5,2008,2008.416667,58.41666667,Normal,-93.655631,42.020871,1.8266131587499836,8
1600,20,A (agr),31250,Reg,Lvl,Inside,Mitchel,1Fam,1Story,1,3,1951,1951,None,0.0,TA,Fa,CBlock,,,,,0.0,,0.0,0.0,TA,Y,FuseA,1600,0,1,3,TA,0,Attchd,270.0,N,135,5,2006,2006.416667,55.41666667,Normal,-93.648562,42.020286,1.4684489300958923,5
2650,90,RH,7200,Reg,Lvl,Inside,SWISU,Duplex,2Story,4,6,1967,1967,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,SBrkr,862,1788,3,6,TA,0,,0.0,Y,0,2,2010,2010.166667,43.16666667,Normal,-93.64856,42.019986,1.4710001169777234,5
2337,190,RM,13600,Reg,Lvl,Inside,OldTown,2fmCon,2Story,5,5,1900,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,TA,N,SBrkr,1422,915,2,5,TA,0,Detchd,560.0,Y,57,9,2007,2007.75,57.75,Normal,-93.651811,42.018837,1.6484438613421084,5
1388,60,RL,8340,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,6,1977,1977,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,675.0,TA,Y,SBrkr,686,702,1,3,TA,0,Attchd,317.0,Y,442,12,2006,2007.0,30.0,Normal,-93.65181,42.018715,1.6498343152524855,5
1456,160,RL,2280,Reg,Lvl,FR2,NPkVill,Twnhs,2Story,6,6,1976,1976,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,855.0,TA,Y,SBrkr,855,601,2,3,TA,1,Attchd,440.0,Y,87,7,2009,2009.583333,33.58333333,Normal,-93.651786,42.017564,1.664261274704219,5
2654,60,RL,16779,Reg,Lvl,Inside,Sawyer,1Fam,2Story,5,4,1920,1996,BrkFace,356.0,TA,Fa,CBlock,Gd,TA,No,BLQ,267.0,Unf,0.0,671.0,Fa,Y,SBrkr,1567,1087,3,4,TA,1,Attchd,638.0,Y,698,5,2007,2007.416667,11.41666667,Normal,-93.651785,42.017413,1.6665334876228535,5
1367,120,RL,12304,IR3,Lvl,Corner,NridgHt,TwnhsE,1Story,7,5,2005,2005,Stone,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1367.0,Ex,Y,SBrkr,1367,0,2,2,Gd,1,Attchd,484.0,Y,33,6,2008,2008.5,3.5,Normal,-93.650321,42.017737,1.588089712904843,5
1572,20,RL,35133,Reg,Lvl,Inside,Timber,1Fam,1Story,5,4,1963,1963,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159.0,Unf,0.0,1572.0,Gd,Y,SBrkr,1572,0,1,3,TA,2,2Types,995.0,Y,526,5,2007,2007.416667,44.41666667,Normal,-93.6514413,42.0177987,1.6434364366945347,5
1456,120,RL,6472,Reg,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2008,2008,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,Ex,Y,SBrkr,1456,0,2,2,Ex,1,Attchd,539.0,Y,234,4,2009,2009.333333,1.333333333,Normal,-93.65181,42.018761,1.649286017943398,5
1141,20,RL,7500,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,Gd,No,GLQ,54.0,Unf,0.0,1141.0,Ex,Y,SBrkr,1141,0,1,3,Gd,0,Detchd,484.0,Y,182,6,2009,2009.5,3.5,Normal,-93.651285,42.018282,1.6287714112513412,5
1539,70,RM,10440,Reg,Lvl,Inside,OldTown,1Fam,2Story,5,8,1904,2002,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,650.0,Gd,Y,SBrkr,958,581,2,3,Gd,1,Detchd,686.0,P,216,6,2008,2008.5,6.5,Normal,-93.6507568,42.0163944,1.632838682082036,5
1008,85,RL,9129,Reg,Lvl,Inside,Mitchel,1Fam,SFoyer,5,5,1977,1977,BrkFace,144.0,TA,TA,PConc,Gd,TA,Av,GLQ,923.0,Unf,0.0,923.0,TA,Y,SBrkr,1008,0,1,1,Gd,1,Attchd,678.0,Y,267,7,2007,2007.583333,30.58333333,Normal,-93.651635,42.017083,1.6643280243358265,5
816,90,RM,8472,IR2,Bnk,Corner,IDOTRR,Duplex,1Story,5,5,1963,1963,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104.0,GLQ,712.0,816.0,TA,N,SBrkr,816,0,1,2,TA,0,CarPort,516.0,Y,106,5,2010,2010.416667,47.41666667,Normal,-93.64857,42.016921,1.5146459272661033,5
1288,50,RL,6191,Reg,Lvl,Corner,SWISU,1Fam,1.5Fin,5,4,1941,1950,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,384.0,Unf,0.0,824.0,TA,N,SBrkr,824,464,1,4,TA,0,Detchd,240.0,Y,0,11,2006,2006.916667,56.91666667,Normal,-93.651669,42.016182,1.6820075194805477,5
1512,160,FV,2980,Reg,Lvl,Corner,Somerst,TwnhsE,2Story,6,5,2000,2000,BrkFace,1159.0,Gd,TA,PConc,Gd,TA,No,GLQ,466.0,Unf,0.0,756.0,Ex,Y,SBrkr,756,756,2,2,Gd,0,Detchd,440.0,Y,32,5,2010,2010.416667,10.41666667,Normal,-93.64678,42.019091,1.3905220185098228,5
2704,80,RL,13860,Reg,Lvl,Inside,NAmes,1Fam,SLvl,8,7,1972,1995,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,1952.0,Gd,Y,SBrkr,2000,704,2,4,Ex,3,Attchd,538.0,Y,380,7,2009,2009.583333,14.58333333,Normal,-93.646748,42.019092,1.3888913533882994,5
1652,60,RL,8998,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2000,2000,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,782.0,Ex,Y,SBrkr,782,870,2,3,Gd,0,Attchd,532.0,Y,70,6,2008,2008.5,8.5,Normal,-93.646683,42.019093,1.3855925622746883,5
986,30,RM,6180,Reg,Lvl,Corner,BrkSide,1Fam,1Story,6,5,1926,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,960.0,TA,N,SBrkr,986,0,1,2,TA,1,Detchd,180.0,Y,128,5,2007,2007.416667,57.41666667,Normal,-93.646619,42.019093,1.3823575371872485,5
1040,90,RL,8544,Reg,Lvl,Corner,NAmes,Duplex,1Story,3,4,1950,1950,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Fa,N,FuseF,1040,0,2,2,TA,0,Detchd,400.0,Y,0,12,2006,2007.0,57.0,Normal,-93.646555,42.019094,1.3791097654566489,5
1891,50,RL,18837,IR1,Lvl,Inside,NWAmes,1Fam,1.5Fin,6,5,1978,1978,None,0.0,TA,TA,PConc,Gd,TA,Mn,ALQ,687.0,LwQ,46.0,1224.0,TA,Y,SBrkr,1287,604,3,3,TA,1,Attchd,678.0,Y,69,4,2010,2010.333333,32.33333333,Normal,-93.646438,42.01895,1.3751148785543608,5
864,20,RL,7832,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,775.0,Unf,0.0,864.0,Ex,Y,SBrkr,864,0,1,2,TA,0,Detchd,280.0,Y,226,5,2010,2010.416667,42.41666667,Normal,-93.646624,42.01804,1.398115348364482,5
2080,70,RL,10918,Reg,Lvl,Inside,Crawfor,1Fam,2Story,7,9,1926,2004,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,1276.0,Ex,Y,SBrkr,1276,804,1,3,Gd,2,Detchd,282.0,Y,145,6,2009,2009.5,5.5,Normal,-93.646688,42.018039,1.4013310545006785,5
1728,90,RL,10624,IR1,Lvl,Inside,NAmes,Duplex,1Story,5,4,1964,1964,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40.0,Rec,264.0,1728.0,TA,Y,SBrkr,1728,0,2,6,TA,0,Detchd,352.0,Y,155,11,2007,2007.916667,43.91666667,Normal,-93.648417,42.018808,1.4769428335783272,5
1576,70,RL,21384,Reg,Lvl,Inside,BrkSide,1Fam,2Story,5,6,1923,2004,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,1324.0,Ex,Y,SBrkr,1072,504,1,3,Gd,1,Attchd,528.0,Y,312,5,2009,2009.416667,5.416666667,Normal,-93.648416,42.018857,1.476254898397777,5
1040,20,RL,12464,IR2,Low,Corner,CollgCr,1Fam,1Story,5,5,1996,1996,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732.0,Unf,0.0,1040.0,Gd,Y,SBrkr,1040,0,1,3,Gd,0,Detchd,576.0,Y,168,11,2009,2009.916667,13.91666667,Normal,-93.648414,42.018931,1.4752052893198897,5
1698,20,RL,13286,IR1,Lvl,Inside,Edwards,1Fam,1Story,9,5,2007,2008,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234.0,Unf,0.0,1698.0,Ex,Y,SBrkr,1698,0,2,3,Ex,1,Attchd,768.0,Y,391,2,2009,2009.166667,1.166666667,Normal,-93.646817,42.017888,1.4102827125505204,5
2034,60,RL,9375,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,1997,1998,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739.0,Unf,0.0,1057.0,Ex,Y,SBrkr,1057,977,2,3,Gd,0,Attchd,645.0,Y,612,2,2009,2009.166667,11.16666667,Normal,-93.64672,42.017889,1.40542441950043,5
1701,190,RM,7627,Reg,Lvl,Corner,OldTown,2fmCon,2Story,4,6,1920,1950,None,0.0,Fa,TA,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,600.0,Gd,N,SBrkr,1101,600,2,4,Fa,0,,0.0,N,148,10,2009,2009.833333,59.83333333,Normal,-93.646655,42.017889,1.402180715669088,5
1818,50,RM,7758,Reg,Lvl,Corner,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,224.0,Unf,0.0,1040.0,Ex,Y,FuseF,1226,592,1,4,TA,2,Detchd,240.0,Y,184,6,2007,2007.5,57.5,Normal,-93.646438,42.01791,1.3909982209765754,5
1756,60,RL,9303,IR1,Lvl,Corner,Timber,1Fam,2Story,6,5,1996,1997,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,872.0,Ex,Y,SBrkr,888,868,2,3,TA,0,Attchd,422.0,Y,266,7,2007,2007.583333,10.58333333,Normal,-93.646438,42.017834,1.3922969198833253,5
1144,80,RL,8163,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,6,1959,1959,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,748.0,BLQ,294.0,1144.0,TA,Y,SBrkr,1144,0,1,3,TA,1,Attchd,796.0,Y,86,3,2006,2006.25,47.25,Normal,-93.648429,42.017835,1.4917327342652877,5
1798,70,RM,9639,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,8,1900,1950,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1075.0,Ex,Y,SBrkr,1156,642,2,4,TA,0,Detchd,342.0,N,160,5,2007,2007.416667,57.41666667,Normal,-93.6461654,42.018921,1.3617601009106812,5
1095,190,RL,10382,Reg,Lvl,Inside,NAmes,2fmCon,SLvl,6,5,1958,1958,BrkFace,105.0,TA,Fa,CBlock,TA,TA,Gd,ALQ,513.0,Unf,0.0,588.0,TA,Y,SBrkr,1095,0,1,2,TA,0,Attchd,264.0,Y,0,3,2006,2006.25,48.25,Normal,-93.6459433,42.0189256,1.350498135423814,5
1180,30,RL,11600,Reg,Lvl,Inside,Crawfor,1Fam,1Story,4,5,1922,1950,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,700.0,Ex,Y,SBrkr,1180,0,1,2,Fa,1,Detchd,252.0,Y,67,7,2006,2006.583333,56.58333333,Normal,-93.6447083,42.0176853,1.3090403064450942,5
1923,60,RL,10186,IR1,Lvl,Inside,NoRidge,1Fam,2Story,7,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0.0,750.0,Ex,Y,SBrkr,1061,862,2,3,Gd,1,Attchd,564.0,Y,279,6,2010,2010.5,18.5,Normal,-93.644544,42.017103,1.3125182958923722,5
892,20,RL,9477,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,5,1966,1966,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340.0,Unf,0.0,864.0,TA,Y,SBrkr,892,0,1,3,TA,0,Attchd,264.0,Y,0,10,2008,2008.833333,42.83333333,Normal,-93.644669,42.017106,1.318588436632394,5
882,20,RL,13008,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1956,1956,None,0.0,TA,TA,CBlock,Fa,Fa,No,Rec,564.0,Unf,0.0,882.0,TA,Y,SBrkr,882,0,1,2,TA,0,Attchd,502.0,Y,0,10,2009,2009.833333,53.83333333,Normal,-93.646288,42.01789,1.3838582080712212,5
1867,20,RL,10708,IR1,Lvl,Inside,ClearCr,1Fam,1Story,5,5,1955,1993,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379.0,BLQ,768.0,1617.0,Ex,Y,FuseA,1867,0,1,2,TA,3,Attchd,303.0,Y,618,11,2009,2009.916667,16.91666667,Normal,-93.646881,42.016943,1.430725430126381,5
1453,50,RM,6360,Reg,Lvl,Corner,BrkSide,1Fam,1.5Fin,5,6,1942,1950,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,LwQ,159.0,835.0,TA,Y,FuseA,955,498,1,3,Gd,2,Detchd,240.0,Y,183,3,2010,2010.25,60.25,Normal,-93.648419,42.016835,1.5087926520386339,5
1328,20,RL,9790,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1963,1963,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,81.0,1328.0,TA,Y,SBrkr,1328,0,1,3,TA,2,Attchd,528.0,Y,26,6,2010,2010.5,47.5,Normal,-93.64842,42.016887,1.5078561865264972,5
1296,30,RL,4853,Reg,Bnk,Inside,SWISU,1Fam,1Story,5,6,1924,1999,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,0.0,1107.0,Fa,N,FuseA,1296,0,2,2,Fa,1,Detchd,260.0,Y,36,5,2010,2010.416667,11.41666667,Normal,-93.644704,42.016957,1.3234377659087404,5
1006,20,RL,9000,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,3,1959,1959,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288.0,Unf,0.0,1006.0,TA,Y,SBrkr,1006,0,1,3,TA,0,,0.0,Y,24,7,2008,2008.583333,49.58333333,Normal,-93.6447134,42.0168678,1.3258067898530357,5
918,80,RL,8750,IR1,Lvl,Inside,Mitchel,1Fam,SLvl,7,6,1975,1975,Stone,50.0,TA,TA,CBlock,TA,TA,Av,Rec,224.0,GLQ,530.0,852.0,TA,Y,SBrkr,918,0,1,3,TA,0,Attchd,360.0,Y,276,3,2007,2007.25,32.25,Normal,-93.6447118,42.0165794,1.3320762597086904,5
1302,160,RM,1680,Reg,Lvl,Inside,BrDale,Twnhs,2Story,5,7,1972,1972,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231.0,Unf,0.0,630.0,TA,Y,SBrkr,630,672,2,3,TA,0,Detchd,264.0,Y,185,2,2009,2009.166667,37.16666667,Normal,-93.6447083,42.0162813,1.3387474179502459,5
1760,20,RL,12878,IR1,Lvl,Corner,NridgHt,1Fam,1Story,7,5,2003,2004,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,ALQ,1262.0,Unf,0.0,1760.0,Ex,Y,SBrkr,1760,0,2,3,Gd,1,Attchd,583.0,Y,355,6,2009,2009.5,5.5,Normal,-93.644511,42.016216,1.33074703864546,5
1320,60,RL,9019,IR1,Lvl,Inside,SawyerW,1Fam,2Story,6,5,1994,1994,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,274.0,Unf,0.0,636.0,Ex,Y,SBrkr,636,684,2,3,Gd,0,Attchd,472.0,Y,40,7,2006,2006.583333,12.58333333,Normal,-93.644698,42.016217,1.3397618660215238,5
2400,60,RL,13262,IR1,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2003,2004,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,Ex,Y,SBrkr,1105,1295,3,4,Gd,1,BuiltIn,730.0,Y,154,6,2009,2009.5,5.5,Normal,-93.64476,42.016217,1.3427604244306977,5
1430,20,RL,10114,Reg,Lvl,Inside,Mitchel,1Fam,1Story,5,5,2004,2005,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1430.0,Ex,Y,SBrkr,1430,0,2,3,Gd,0,Attchd,624.0,Y,0,3,2010,2010.25,5.25,Normal,-93.646289,42.016853,1.4033769904797977,5
1991,190,C (all),8250,Reg,Lvl,Inside,IDOTRR,2fmCon,2Story,5,6,1895,2006,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,957.0,Fa,N,SBrkr,1034,957,2,4,TA,0,,0.0,N,133,6,2007,2007.5,1.5,Normal,-93.648415,42.016086,1.5236656395304897,5
1136,20,RL,9200,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1965,1965,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,892.0,Unf,0.0,1136.0,TA,Y,SBrkr,1136,0,1,3,TA,1,Attchd,384.0,Y,426,7,2008,2008.583333,43.58333333,Normal,-93.647027,42.016072,1.4561549102227889,5
1779,60,RL,10400,Reg,Lvl,Corner,CollgCr,1Fam,2Story,7,5,1998,1998,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,866.0,Ex,Y,SBrkr,866,913,2,3,Gd,0,Attchd,546.0,Y,234,3,2009,2009.25,11.25,Normal,-93.646735,42.016072,1.4419344722071556,5
967,30,RM,3153,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,6,1920,1990,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,967.0,Gd,Y,SBrkr,967,0,1,2,TA,1,Detchd,180.0,N,26,7,2007,2007.583333,17.58333333,Normal,-93.646416,42.016067,1.4265315049105576,5
908,45,RL,12172,Reg,Lvl,Inside,NAmes,1Fam,1.5Unf,5,7,1940,1996,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,130.0,Rec,259.0,822.0,TA,Y,SBrkr,908,0,1,2,TA,0,Attchd,512.0,Y,500,10,2007,2007.833333,11.83333333,Normal,-93.644636,42.016067,1.34035234067101,5
1072,180,RM,3675,Reg,Lvl,Inside,Edwards,TwnhsE,SFoyer,6,5,2005,2006,BrkFace,80.0,TA,TA,Wood,Gd,TA,Gd,GLQ,547.0,Unf,0.0,547.0,Gd,Y,SBrkr,1072,0,1,2,TA,0,Basment,525.0,Y,28,4,2009,2009.333333,3.333333333,Normal,-93.6435257,42.0199537,1.2151537421815017,5
1281,50,RM,6120,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,6,1926,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,351.0,Unf,0.0,756.0,Gd,Y,FuseA,903,378,1,2,Gd,0,Detchd,379.0,Y,25,8,2007,2007.666667,57.66666667,Normal,-93.643215,42.019952,1.1994060450567565,5
1521,70,RM,9720,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,7,1910,2002,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,741.0,Ex,Y,SBrkr,780,741,1,4,Gd,0,Detchd,640.0,Y,238,9,2009,2009.75,7.75,Normal,-93.642886,42.019833,1.1841399045590804,5
970,20,RL,8480,Reg,Lvl,Corner,Sawyer,1Fam,1Story,5,6,1963,1963,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,0.0,970.0,TA,Y,SBrkr,970,0,1,2,TA,0,Detchd,624.0,Y,216,7,2007,2007.583333,44.58333333,Normal,-93.642821,42.019617,1.1835789611709115,5
1620,20,RL,12898,IR1,HLS,Inside,Timber,1Fam,1Story,9,5,2007,2008,Stone,70.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022.0,Unf,0.0,1620.0,Ex,Y,SBrkr,1620,0,2,2,Ex,1,Attchd,912.0,Y,228,9,2009,2009.75,1.75,Normal,-93.6428055,42.0191252,1.1896927635476533,5
838,30,RL,10267,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,7,1918,2000,None,0.0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210.0,ALQ,606.0,816.0,Ex,Y,SBrkr,838,0,1,2,Fa,0,Detchd,275.0,N,112,5,2008,2008.416667,8.416666667,Normal,-93.64281,42.018796,1.19505125311972,5
864,20,RL,15523,IR1,Lvl,CulDSac,CollgCr,1Fam,1Story,5,6,1972,1972,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460.0,Unf,0.0,864.0,Ex,Y,SBrkr,864,0,1,3,TA,1,Attchd,338.0,Y,0,8,2009,2009.666667,37.66666667,Normal,-93.641948,42.017572,1.1754212025529869,5
1107,50,RM,9140,Reg,HLS,Inside,IDOTRR,1Fam,1.5Fin,6,5,1921,1975,None,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308.0,Unf,0.0,629.0,Fa,Y,SBrkr,727,380,1,2,TA,0,Detchd,625.0,Y,256,4,2010,2010.333333,35.33333333,Normal,-93.644258,42.01874,1.2684708932760742,5
1433,20,RL,11980,Reg,Low,Inside,SawyerW,1Fam,1Story,7,5,1987,1987,BrkFace,177.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1433.0,Unf,0.0,1433.0,Ex,Y,SBrkr,1433,0,1,1,Gd,2,Attchd,528.0,Y,544,6,2010,2010.5,23.5,Normal,-93.644426,42.020037,1.259970607902396,5
1188,20,RL,26142,IR1,Lvl,CulDSac,Mitchel,1Fam,1Story,5,7,1962,1962,BrkFace,189.0,TA,TA,CBlock,TA,TA,No,Rec,593.0,Unf,0.0,1188.0,TA,Y,SBrkr,1188,0,1,3,TA,0,Attchd,312.0,P,300,4,2010,2010.333333,48.33333333,Normal,-93.642431,42.019059,1.1719003022705807,5
720,20,RL,6627,IR1,Lvl,Corner,BrkSide,1Fam,1Story,3,6,1949,1950,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,TA,N,SBrkr,720,0,1,2,TA,0,Detchd,287.0,Y,0,7,2008,2008.583333,58.58333333,Normal,-93.64048,42.019759,1.0635037659898297,5
1657,50,RM,5520,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,4,6,1920,1980,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,1147.0,TA,N,SBrkr,1147,510,1,4,Fa,1,Detchd,162.0,N,0,7,2006,2006.583333,26.58333333,Normal,-93.6397,42.019181,1.0332964322010885,5
1906,20,RL,17500,Reg,Bnk,Corner,Crawfor,1Fam,1Story,6,5,1954,1954,Stone,420.0,TA,TA,PConc,TA,TA,Av,LwQ,784.0,BLQ,435.0,1310.0,Ex,Y,SBrkr,1906,0,1,3,TA,2,Basment,576.0,Y,201,1,2009,2009.083333,55.08333333,Normal,-93.641405,42.018443,1.1312190512331184,5
2331,60,RL,12151,IR1,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2005,2005,BrkFace,368.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1249.0,Unf,0.0,1414.0,Ex,Y,SBrkr,1414,917,2,3,Ex,1,BuiltIn,1003.0,Y,255,8,2008,2008.666667,3.666666667,Normal,-93.642371,42.018707,1.1745870294416647,5
1947,60,RL,9720,IR1,Lvl,CulDSac,CollgCr,1Fam,2Story,9,5,2001,2002,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,1357.0,Ex,Y,SBrkr,1366,581,2,3,Gd,1,BuiltIn,725.0,Y,284,1,2008,2008.083333,6.083333333,Normal,-93.642359,42.018941,1.170146586219448,5
1486,20,RL,9937,Reg,Lvl,Corner,Edwards,1Fam,1Story,5,7,1964,1999,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,1486.0,Ex,Y,SBrkr,1486,0,1,3,TA,0,Detchd,480.0,Y,0,3,2009,2009.25,10.25,Normal,-93.63962,42.018888,1.034484322872085,5
1292,30,RL,5142,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,4,7,1923,2008,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,224.0,Unf,0.0,949.0,TA,Y,SBrkr,949,343,1,3,Gd,0,Detchd,205.0,N,183,6,2008,2008.5,0.5,Normal,-93.639497,42.018766,1.0306602495378758,5
800,30,RM,6120,Reg,Lvl,Inside,BrkSide,1Fam,1Story,2,3,1936,1950,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,264.0,Fa,N,FuseA,800,0,1,1,Fa,1,,0.0,N,0,1,2009,2009.083333,59.08333333,Normal,-93.64012,42.017583,1.0861338625325905,5
1264,20,RL,15300,Reg,Bnk,Inside,Mitchel,1Fam,1Story,5,5,1965,1977,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,42.0,Unf,0.0,1068.0,TA,Y,SBrkr,1264,0,1,2,TA,1,Attchd,528.0,Y,0,6,2010,2010.5,33.5,Normal,-93.640592,42.017574,1.1092523017810254,5
