"","PID","GrLivArea","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Prop_Addr","Longitude","Latitude",".group"
"2045",907285010,1939,227000,60,"RL",90,11250,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",227,"TA","TA","PConc","Gd","TA","Mn","ALQ",796,"Unf",0,258,1054,"GasA","Ex","Y","SBrkr",1070,869,0,0,1,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"RFn",3,555,"TA","TA","Y",128,84,0,0,0,0,"","","",0,5,2006,"WD ","Normal","4630 CLEMENS BLVD",-93.681479,42.017856,2045
"2046",907285020,2034,219500,60,"RL",NA,9375,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Gd","TA","No","GLQ",739,"Unf",0,318,1057,"GasA","Ex","Y","SBrkr",1057,977,0,1,0,2,1,3,1,"Gd",8,"Typ",0,"","Attchd",1998,"RFn",2,645,"TA","TA","Y",576,36,0,0,0,0,"","GdPrv","",0,2,2009,"WD ","Normal","4624 CLEMENS BLVD",-93.681411,42.017856,2046
"2047",907285040,2090,240000,60,"RL",80,10000,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",438,"Gd","TA","PConc","Gd","TA","No","GLQ",1079,"Unf",0,141,1220,"GasA","Ex","Y","SBrkr",1220,870,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1995,"RFn",2,556,"TA","TA","Y",0,65,0,0,0,0,"","","",0,12,2007,"WD ","Normal","4612 CLEMENS BLVD",-93.681274,42.017856,2047
"2048",907285050,1716,191000,60,"RL",70,8750,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,880,880,"GasA","Ex","Y","SBrkr",909,807,0,0,0,2,1,2,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"RFn",2,512,"TA","TA","Y",0,120,0,0,0,0,"","","",0,7,2009,"WD ","Normal","4606 CLEMENS BLVD",-93.680782,42.017856,2048
"2049",907285080,1908,210000,60,"RL",70,8750,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","TA","No","GLQ",642,"Unf",0,273,915,"GasA","Ex","Y","SBrkr",933,975,0,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1994,"Unf",2,493,"TA","TA","Y",144,133,0,0,0,0,"","","",0,7,2008,"WD ","Normal","4532 CLEMENS BLVD",-93.67994,42.017866,2049
"2050",907285100,1995,237000,60,"RL",90,11250,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","Av","GLQ",685,"Unf",0,245,930,"GasA","Ex","Y","SBrkr",950,1045,0,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1995,"RFn",2,610,"TA","TA","Y",275,170,0,0,0,0,"","","",0,7,2006,"WD ","Normal","4520 CLEMENS BLVD",-93.679803,42.017867,2050
"2051",907290020,2097,274300,60,"RL",75,9750,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",975,"Unf",0,133,1108,"GasA","Ex","Y","SBrkr",1108,989,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Detchd",1998,"RFn",2,583,"TA","TA","Y",253,170,0,0,0,0,"","","",0,6,2006,"WD ","Normal","609 SHELLEY AVE",-93.682686,42.017858,2051
"2052",907290040,1661,224900,20,"RL",48,12137,"Pave","","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1649,1649,"GasA","Ex","Y","SBrkr",1661,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",1998,"RFn",2,598,"TA","TA","Y",0,34,0,0,0,0,"","","",0,5,2010,"WD ","Normal","621 SHELLEY AVE",-93.682686,42.017749,2052
"2053",907290070,1212,178000,20,"RL",70,9100,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1212,1212,"GasA","Ex","Y","SBrkr",1212,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",2001,"RFn",2,573,"TA","TA","Y",356,0,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4626 WEBSTER ST",-93.68218,42.016819,2053
"2054",907290080,1836,216837,20,"RL",70,9100,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1836,1860,"GasA","Ex","Y","SBrkr",1836,0,0,0,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,484,"TA","TA","Y",120,33,0,0,0,0,"","","",0,10,2006,"WD ","Normal","4620 WEBSTER ST",-93.681895,42.017186,2054
"2055",907290090,1630,213000,20,"RL",75,9750,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1630,1630,"GasA","Ex","Y","SBrkr",1630,0,0,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2000,"Unf",2,451,"TA","TA","Y",74,234,0,0,0,0,"","","",0,10,2009,"WD ","Normal","4614 WEBSTER ST",-93.68167,42.016797,2055
"2056",907290140,848,131500,120,"RM",36,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",659,"Unf",0,189,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,11,2007,"WD ","Normal","4617 TWAIN ST",-93.681085,42.016277,2056
"2057",907290150,848,136500,120,"RM",37,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",686,"Unf",0,162,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,3,2008,"WD ","Normal","4619 TWAIN ST",-93.681121,42.016277,2057
"2058",907290160,848,133000,120,"RM",37,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",717,"Unf",0,131,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",4,"Typ",0,"","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,4,2006,"WD ","Normal","4623 TWAIN ST",-93.681191,42.016275,2058
"2059",907290170,848,143750,120,"RM",NA,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",672,"Unf",0,176,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",4,"Typ",0,"","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,4,2010,"WD ","Normal","4625 TWAIN ST",-93.681227,42.016275,2059
"2060",907290180,848,144000,120,"RM",NA,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",685,"Unf",0,163,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",4,"Typ",0,"","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4629 TWAIN ST",-93.681297,42.016274,2060
"2061",907290210,848,140000,120,"RM",NA,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",685,"Unf",0,163,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",4,"Typ",0,"","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,5,2009,"WD ","Normal","4637 TWAIN ST",-93.681439,42.016271,2061
"2062",907290230,848,155900,120,"RM",37,4435,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",1,"Gd","Attchd",2004,"RFn",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,5,2006,"WD ","Normal","4709 TWAIN ST",-93.683728,42.016252,2062
"2063",907290240,848,143000,120,"RM",NA,4426,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Av","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"","Attchd",2004,"RFn",2,420,"TA","TA","Y",160,0,0,0,0,0,"","","",0,5,2010,"WD ","Normal","4715 TWAIN ST",-93.6837,42.016253,2063
"2064",907290250,848,145000,120,"RM",NA,4426,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",205,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"","Attchd",2004,"RFn",2,420,"TA","TA","Y",140,0,0,0,0,0,"","","",0,2,2008,"WD ","Normal","4717 TWAIN ST",-93.68369,42.016254,2064
"2065",907295020,1493,208900,20,"RL",75,13125,"Pave","","Reg","Lvl","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",215,"TA","TA","PConc","Gd","TA","Gd","GLQ",994,"Unf",0,484,1478,"GasA","Ex","Y","SBrkr",1493,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1997,"Fin",2,508,"TA","TA","Y",140,39,0,0,0,0,"","","",0,4,2008,"WD ","Normal","606 DOYLE AVE",-93.679505,42.017854,2065
"2066",907295040,1341,246900,20,"RL",73,17227,"Pave","","IR2","Lvl","AllPub","CulDSac","Mod","CollgCr","Norm","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",158,"Gd","TA","PConc","Gd","TA","Gd","GLQ",915,"Unf",0,426,1341,"GasA","Ex","Y","SBrkr",1341,0,0,1,0,1,1,1,1,"Gd",5,"Typ",1,"TA","Attchd",1999,"RFn",2,482,"TA","TA","Y",240,84,0,0,0,0,"","","",0,1,2007,"WD ","Normal","618 DOYLE AVE",-93.679505,42.017753,2066
"2067",907295100,1838,185000,90,"RM",83,10126,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","Duplex","SFoyer",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1593,"LwQ",162,83,1838,"GasA","Ex","Y","SBrkr",1838,0,0,2,0,2,0,2,2,"TA",8,"Typ",0,"","Attchd",1998,"Unf",3,721,"TA","TA","Y",160,67,0,0,0,0,"","","",0,7,2008,"WD ","Abnorml","4551 TWAIN CIR",-93.68031,42.016262,2067
"2068",907401050,1390,207000,20,"RL",70,8810,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1000,"Unf",0,390,1390,"GasA","Ex","Y","SBrkr",1390,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2003,"RFn",2,545,"TA","TA","Y",0,68,0,0,0,0,"","","",0,3,2006,"WD ","Normal","905 TENNYSON AVE",-93.687684,42.015914,2068
"2069",907401060,1928,219500,60,"RL",65,8200,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1081,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,"","","",0,7,2007,"WD ","Normal","909 TENNYSON AVE",-93.687684,42.015974,2069
"2070",907401080,1948,195000,60,"RL",41,12393,"Pave","","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1101,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,"","","",0,9,2006,"WD ","Normal","917 TENNYSON AVE",-93.687685,42.016092,2070
"2071",907401090,1668,232000,20,"RL",48,10635,"Pave","","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Gd","TA","Av","BLQ",370,"GLQ",972,315,1657,"GasA","Ex","Y","SBrkr",1668,0,0,1,0,2,0,3,1,"Gd",8,"Typ",1,"TA","Attchd",2003,"Fin",2,502,"TA","TA","Y",0,262,0,0,0,0,"","","",0,5,2010,"WD ","Normal","5020 WALLER ST",-93.687922,42.01404,2071
"2072",907405020,1536,214000,20,"RL",70,9135,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",113,"Gd","TA","PConc","Gd","TA","Av","GLQ",810,"Unf",0,726,1536,"GasA","Ex","Y","SBrkr",1536,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2002,"RFn",2,532,"TA","TA","Y",192,74,0,0,0,0,"","","",0,12,2008,"WD ","Normal","812 TENNYSON AVE",-93.687825,42.014549,2072
"2073",907405030,1700,200000,20,"RL",70,9135,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",340,"Unf",0,1342,1682,"GasA","Ex","Y","SBrkr",1700,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2003,"RFn",2,544,"TA","TA","Y",192,23,0,0,0,0,"","","",0,5,2006,"WD ","Normal","818 TENNYSON AVE",-93.687826,42.014636,2073
"2074",907405130,1337,185000,20,"RL",65,8450,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",699,"Unf",0,638,1337,"GasA","Ex","Y","SBrkr",1337,0,0,1,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",2003,"RFn",2,531,"TA","TA","Y",0,39,0,0,0,0,"","","",0,10,2007,"WD ","Normal","827 MILLER AVE",-93.686903,42.014038,2074
"2075",907405140,1710,208500,60,"RL",65,8450,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",196,"Gd","TA","PConc","Gd","TA","No","GLQ",706,"Unf",0,150,856,"GasA","Ex","Y","SBrkr",856,854,0,1,0,2,1,3,1,"Gd",8,"Typ",0,"","Attchd",2003,"RFn",2,548,"TA","TA","Y",0,61,0,0,0,0,"","","",0,2,2008,"WD ","Normal","821 MILLER AVE",-93.686931,42.013952,2075
"2076",907410040,1737,203160,60,"RL",74,8581,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Mn","Unf",0,"Unf",0,851,851,"GasA","Ex","Y","SBrkr",851,886,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"","Attchd",2006,"RFn",2,578,"TA","TA","Y",0,105,0,0,0,0,"","","",0,8,2006,"New","Partial","903 POE AVE",-93.684089,42.014109,2076
"2077",907410050,1797,213500,60,"RL",79,9245,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,939,939,"GasA","Ex","Y","SBrkr",939,858,0,0,0,2,1,3,1,"Gd",8,"Typ",0,"","Attchd",2006,"RFn",2,639,"TA","TA","Y",144,53,0,0,0,0,"","","",0,4,2007,"WD ","Normal","839 POE AVE",-93.684137,42.014823,2077
"2078",907410080,1484,213000,20,"RL",70,8400,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",109,"Gd","TA","PConc","Gd","TA","Av","GLQ",712,"Unf",0,761,1473,"GasA","Ex","Y","SBrkr",1484,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2004,"RFn",2,606,"TA","TA","Y",0,35,0,144,0,0,"","","",0,5,2010,"WD ","Normal","821 POE AVE",-93.684015,42.014092,2078
"2079",907410100,1611,195800,60,"RL",70,8400,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,784,784,"GasA","Ex","Y","SBrkr",784,827,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",2005,"RFn",2,572,"TA","TA","Y",144,36,0,0,0,0,"","","",0,3,2006,"WD ","Normal","809 POE AVE",-93.684116,42.015793,2079
"2080",907410130,1602,293200,20,"RL",85,10200,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",180,"Gd","TA","PConc","Gd","TA","Av","GLQ",1478,"Unf",0,100,1578,"GasA","Ex","Y","SBrkr",1602,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"RFn",3,810,"TA","TA","Y",0,48,0,0,195,0,"","","",0,1,2009,"WD ","Normal","705 POE AVE",-93.684115,42.016468,2080
"2081",907412010,1720,196500,60,"RL",89,11645,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,860,860,"GasA","Ex","Y","SBrkr",860,860,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"","Attchd",2004,"RFn",2,565,"TA","TA","Y",0,70,0,0,0,0,"","","",0,8,2006,"WD ","Normal","4919 WALLER ST",-93.685369,42.01397,2081
"2082",907412020,1728,190000,60,"RL",65,9313,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,864,864,"GasA","Ex","Y","SBrkr",864,864,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"","Attchd",2004,"RFn",2,572,"TA","TA","Y",187,56,0,0,0,0,"","","",0,4,2009,"WD ","Normal","4915 WALLER ST",-93.685333,42.013957,2082
"2083",907412040,1445,186500,20,"RL",75,9750,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,1421,1445,"GasA","Ex","Y","SBrkr",1445,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",2004,"Unf",2,470,"TA","TA","Y",0,35,0,0,0,0,"","","",0,6,2008,"WD ","Normal","4901 WALLER ST",-93.685207,42.013912,2083
"2084",907412070,1436,210000,20,"RL",65,8450,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",266,"Gd","TA","PConc","Gd","TA","Mn","GLQ",946,"Unf",0,490,1436,"GasA","Ex","Y","SBrkr",1436,0,0,1,0,2,0,3,1,"Gd",8,"Typ",0,"","Attchd",2004,"Unf",2,484,"TA","TA","Y",139,98,0,0,0,0,"","","",0,4,2008,"WD ","Normal","4817 WALLER ST",-93.684451,42.013641,2084
"2085",907412080,1582,185900,60,"RL",64,8320,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",490,"Unf",0,280,770,"GasA","Ex","Y","SBrkr",770,812,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",2004,"RFn",2,520,"TA","TA","Y",0,45,0,0,0,0,"","","",0,9,2008,"WD ","Normal","4811 WALLER ST",-93.684397,42.013622,2085
"2086",907412090,1234,179900,20,"RL",85,11049,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1234,1234,"GasA","Ex","Y","SBrkr",1234,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2007,"RFn",2,484,"TA","TA","Y",0,30,0,0,0,0,"","","",0,1,2008,"WD ","Normal","4805 WALLER ST",-93.684343,42.013603,2086
"2087",907414020,1500,190000,20,"RL",63,8487,"Pave","","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,1480,1500,"GasA","Ex","Y","SBrkr",1500,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",2004,"RFn",2,570,"TA","TA","Y",192,36,0,0,0,0,"","","",0,8,2009,"WD ","Normal","4914 WALLER ST",-93.686051,42.014054,2087
"2088",907414030,1414,185500,20,"RL",65,8773,"Pave","","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",98,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1390,1414,"GasA","Ex","Y","SBrkr",1414,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",2004,"RFn",2,494,"TA","TA","Y",132,105,0,0,0,0,"","","",0,5,2010,"WD ","Normal","4908 WALLER ST",-93.685961,42.014023,2088
"2089",907414060,1422,179600,20,"RL",63,8500,"Pave","","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",106,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1422,1422,"GasA","Ex","Y","SBrkr",1422,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2004,"RFn",2,626,"TA","TA","Y",192,60,0,0,0,0,"","","",0,11,2007,"WD ","Normal","4824 WALLER ST",-93.684714,42.013576,2089
