PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition
532354010,970,132500,20,RL,8480,Reg,Lvl,Corner,Sawyer,1Fam,1Story,5,6,1963,1963,None,0,TA,TA,CBlock,TA,TA,No,GLQ,630,Unf,0,970,TA,Y,SBrkr,970,0,1,2,TA,0,Detchd,624,Y,216,7,2007,2007.583333,44.58333333,Normal
916380070,1620,315500,20,RL,12898,IR1,HLS,Inside,Timber,1Fam,1Story,9,5,2007,2008,Stone,70,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,Unf,0,1620,Ex,Y,SBrkr,1620,0,2,2,Ex,1,Attchd,912,Y,228,9,2009,2009.75,1.75,Normal
903425420,838,130000,30,RL,10267,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,7,1918,2000,None,0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210,ALQ,606,816,Ex,Y,SBrkr,838,0,1,2,Fa,0,Detchd,275,N,112,5,2008,2008.416667,8.416666667,Normal
907227030,864,133500,20,RL,15523,IR1,Lvl,CulDSac,CollgCr,1Fam,1Story,5,6,1972,1972,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,864,Ex,Y,SBrkr,864,0,1,3,TA,1,Attchd,338,Y,0,8,2009,2009.666667,37.66666667,Normal
910205120,1107,110000,50,RM,9140,Reg,HLS,Inside,IDOTRR,1Fam,1.5Fin,6,5,1921,1975,None,0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308,Unf,0,629,Fa,Y,SBrkr,727,380,1,2,TA,0,Detchd,625,Y,256,4,2010,2010.333333,35.33333333,Normal
906201120,1433,270000,20,RL,11980,Reg,Low,Inside,SawyerW,1Fam,1Story,7,5,1987,1987,BrkFace,177,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1433,Unf,0,1433,Ex,Y,SBrkr,1433,0,1,1,Gd,2,Attchd,528,Y,544,6,2010,2010.5,23.5,Normal
923251080,1188,157900,20,RL,26142,IR1,Lvl,CulDSac,Mitchel,1Fam,1Story,5,7,1962,1962,BrkFace,189,TA,TA,CBlock,TA,TA,No,Rec,593,Unf,0,1188,TA,Y,SBrkr,1188,0,1,3,TA,0,Attchd,312,P,300,4,2010,2010.333333,48.33333333,Normal
534451080,720,72500,20,RL,6627,IR1,Lvl,Corner,BrkSide,1Fam,1Story,3,6,1949,1950,None,0,TA,TA,CBlock,,,,,0,,0,0,TA,N,SBrkr,720,0,1,2,TA,0,Detchd,287,Y,0,7,2008,2008.583333,58.58333333,Normal
902103090,1657,111500,50,RM,5520,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,4,6,1920,1980,None,0,TA,TA,PConc,TA,Fa,No,LwQ,284,Unf,0,1147,TA,N,SBrkr,1147,510,1,4,Fa,1,Detchd,162,N,0,7,2006,2006.583333,26.58333333,Normal
909428240,1906,224000,20,RL,17500,Reg,Bnk,Corner,Crawfor,1Fam,1Story,6,5,1954,1954,Stone,420,TA,TA,PConc,TA,TA,Av,LwQ,784,BLQ,435,1310,Ex,Y,SBrkr,1906,0,1,3,TA,2,Basment,576,Y,201,1,2009,2009.083333,55.08333333,Normal
528120130,2331,379000,60,RL,12151,IR1,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2005,2005,BrkFace,368,Gd,TA,PConc,Ex,TA,Av,GLQ,1249,Unf,0,1414,Ex,Y,SBrkr,1414,917,2,3,Ex,1,BuiltIn,1003,Y,255,8,2008,2008.666667,3.666666667,Normal
907255030,1947,274000,60,RL,9720,IR1,Lvl,CulDSac,CollgCr,1Fam,2Story,9,5,2001,2002,BrkFace,134,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194,Unf,0,1357,Ex,Y,SBrkr,1366,581,2,3,Gd,1,BuiltIn,725,Y,284,1,2008,2008.083333,6.083333333,Normal
908102270,1486,167000,20,RL,9937,Reg,Lvl,Corner,Edwards,1Fam,1Story,5,7,1964,1999,None,0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,0,1486,Ex,Y,SBrkr,1486,0,1,3,TA,0,Detchd,480,Y,0,3,2009,2009.25,10.25,Normal
909100150,1292,108000,30,RL,5142,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,4,7,1923,2008,None,0,TA,TA,PConc,TA,TA,No,ALQ,224,Unf,0,949,TA,Y,SBrkr,949,343,1,3,Gd,0,Detchd,205,N,183,6,2008,2008.5,0.5,Normal
903231060,800,60000,30,RM,6120,Reg,Lvl,Inside,BrkSide,1Fam,1Story,2,3,1936,1950,None,0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,264,Fa,N,FuseA,800,0,1,1,Fa,1,,0,N,0,1,2009,2009.083333,59.08333333,Normal
923201020,1264,169000,20,RL,15300,Reg,Bnk,Inside,Mitchel,1Fam,1Story,5,5,1965,1977,None,0,TA,TA,CBlock,TA,TA,No,Rec,42,Unf,0,1068,TA,Y,SBrkr,1264,0,1,2,TA,1,Attchd,528,Y,0,6,2010,2010.5,33.5,Normal
534429150,1576,174500,80,RL,11475,Reg,Lvl,Corner,NAmes,1Fam,SLvl,6,6,1961,1961,BrkFace,90,TA,TA,CBlock,TA,TA,Gd,ALQ,568,Unf,0,1208,Ex,Y,SBrkr,1576,0,1,4,Gd,1,BuiltIn,368,Y,85,9,2009,2009.75,48.75,Normal
534129060,1620,215000,20,RL,15387,IR1,Lvl,CulDSac,NWAmes,1Fam,1Story,7,7,1967,1967,None,0,TA,TA,CBlock,TA,TA,No,ALQ,603,BLQ,294,1620,Ex,Y,SBrkr,1620,0,2,4,Gd,1,Attchd,578,Y,254,8,2008,2008.666667,41.66666667,Normal
534151090,1594,188500,20,RL,9547,Reg,Lvl,Inside,NWAmes,1Fam,1Story,7,6,1993,1993,BrkFace,112,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1594,Ex,Y,SBrkr,1594,0,2,2,Gd,1,Attchd,472,Y,270,7,2007,2007.583333,14.58333333,Normal
910204050,2168,123000,70,RM,8660,Reg,Bnk,Inside,IDOTRR,1Fam,2Story,5,6,1900,1993,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,760,Ex,N,SBrkr,928,928,2,5,Gd,0,Detchd,576,Y,705,12,2009,2010,17,Normal
535457040,1800,141000,90,RL,8000,Reg,Lvl,Corner,NAmes,Duplex,1Story,5,4,1961,1961,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,Ex,N,SBrkr,1800,0,2,6,TA,0,,0,Y,0,7,2007,2007.583333,46.58333333,Normal
903426200,1560,159900,70,RM,12900,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,8,1912,2009,None,0,Gd,Gd,PConc,TA,TA,No,Unf,0,Unf,0,780,Ex,Y,SBrkr,780,780,1,3,Gd,0,,0,N,512,5,2010,2010.416667,1.416666667,Normal
535383070,1374,105000,50,RL,5400,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,4,6,1920,1950,None,0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,840,Ex,Y,SBrkr,840,534,1,2,TA,0,Detchd,338,Y,198,10,2009,2009.833333,59.83333333,Normal
535353180,2640,180000,190,RL,22136,Reg,Lvl,Inside,OldTown,2fmCon,1.5Fin,5,5,1925,1975,None,0,TA,Fa,CBlock,TA,TA,Mn,GLQ,1018,Unf,0,2171,TA,Y,SBrkr,1392,1248,2,5,TA,1,Attchd,1008,N,827,7,2006,2006.583333,31.58333333,Normal
908128050,1181,137500,85,RL,10012,Reg,Lvl,Inside,Edwards,1Fam,SFoyer,4,5,1972,1972,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,1138,TA,Y,SBrkr,1181,0,2,3,TA,0,Detchd,588,Y,180,4,2008,2008.333333,36.33333333,Normal
528429050,1574,232000,20,RL,11957,IR1,Lvl,Inside,Somerst,1Fam,1Story,8,5,2006,2006,BrkFace,53,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1574,Ex,Y,SBrkr,1574,0,2,3,Gd,1,Attchd,824,Y,248,7,2008,2008.583333,2.583333333,Normal
527455240,892,100000,20,RL,7150,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1967,1967,BrkFace,60,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,892,TA,Y,SBrkr,892,0,1,3,TA,0,Attchd,288,Y,0,7,2009,2009.583333,42.58333333,Normal
906476030,1688,200000,60,RL,12798,IR1,HLS,Inside,ClearCr,1Fam,2Story,6,5,1997,1997,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,616,Gd,Y,SBrkr,616,1072,2,4,Gd,0,Attchd,603,Y,702,5,2008,2008.416667,11.41666667,Normal
909254140,694,90350,30,RL,4280,Reg,Lvl,Inside,Crawfor,1Fam,1Story,5,6,1913,2002,None,0,TA,TA,PConc,TA,TA,No,LwQ,365,Unf,0,440,TA,N,SBrkr,694,0,1,2,Gd,1,Detchd,352,P,34,3,2007,2007.25,5.25,Normal
527359030,1444,159900,20,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1976,1976,BrkFace,120,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1444,TA,Y,SBrkr,1444,0,2,2,TA,1,Attchd,473,Y,24,4,2008,2008.333333,32.33333333,Normal
533251110,2362,255000,20,RL,12000,Reg,Lvl,Inside,Veenker,1Fam,1Story,7,6,1980,1980,BrkFace,600,Gd,TA,CBlock,Gd,TA,No,GLQ,1732,Unf,0,2002,Ex,Y,SBrkr,2362,0,2,3,Gd,1,Attchd,546,Y,196,3,2007,2007.25,27.25,Normal
908178050,2314,229000,60,RL,11060,IR1,Lvl,Corner,Edwards,1Fam,2Story,7,5,2003,2005,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1150,Ex,Y,SBrkr,1164,1150,2,3,Gd,1,BuiltIn,502,Y,274,2,2006,2006.166667,1.166666667,Normal
923225040,1060,129900,120,RM,4224,Reg,Lvl,Inside,MeadowV,TwnhsE,1Story,5,7,1976,1976,None,0,TA,TA,PConc,Gd,TA,No,GLQ,840,Unf,0,1040,TA,Y,SBrkr,1060,0,1,3,TA,1,Attchd,572,Y,210,6,2007,2007.5,31.5,Normal
916455110,1146,187500,80,RL,9590,IR1,Lvl,Corner,Timber,1Fam,SLvl,7,5,2003,2003,BrkFace,442,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,0,868,Ex,Y,SBrkr,1146,0,2,3,Gd,1,Attchd,438,Y,182,5,2007,2007.416667,4.416666667,Normal
531452050,752,125000,120,RL,7175,Reg,Lvl,Inside,SawyerW,TwnhsE,1Story,6,5,1984,1984,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,744,TA,Y,SBrkr,752,0,1,2,TA,0,Attchd,264,Y,443,2,2010,2010.166667,26.16666667,Normal
905351045,1700,148400,150,RL,1700,Reg,HLS,Inside,ClearCr,Twnhs,1.5Fin,7,5,1980,1981,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397,Unf,0,430,TA,Y,SBrkr,880,680,2,2,Gd,0,Basment,450,Y,424,4,2006,2006.333333,25.33333333,Normal
905100030,1382,148000,20,RL,11235,Reg,Lvl,Inside,Sawyer,1Fam,1Story,4,5,1963,1979,BrkFace,51,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,1051,Gd,Y,SBrkr,1382,0,1,3,TA,1,Attchd,459,Y,82,10,2006,2006.833333,27.83333333,Normal
909101100,1298,122000,50,RL,8212,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,5,6,1941,1950,None,0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,720,Ex,Y,SBrkr,854,444,1,3,TA,2,Detchd,256,Y,84,9,2009,2009.75,59.75,Normal
902201130,1183,120000,50,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,3,7,1948,2002,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,331,Unf,0,649,Ex,Y,SBrkr,679,504,1,2,TA,0,Detchd,308,Y,176,6,2007,2007.5,5.5,Normal
527162140,2299,204000,60,RL,7500,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1999,2003,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,938,Ex,Y,SBrkr,957,1342,3,5,TA,1,Attchd,482,Y,218,8,2007,2007.666667,4.666666667,Normal
527108040,1801,239900,60,RL,10463,IR1,HLS,CulDSac,Gilbert,1Fam,2Story,8,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,893,Ex,Y,SBrkr,901,900,2,3,Gd,1,Attchd,800,Y,116,6,2006,2006.5,1.5,Normal
534476080,1150,144000,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1955,1955,BrkFace,176,TA,Gd,CBlock,TA,TA,No,BLQ,368,Unf,0,1078,Ex,Y,SBrkr,1150,0,1,2,TA,0,Attchd,288,Y,175,10,2007,2007.833333,52.83333333,Normal
902404010,1559,153500,30,RM,8100,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,6,1948,1973,None,0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1559,Gd,Y,SBrkr,1559,0,1,2,TA,0,Detchd,812,Y,346,6,2007,2007.5,34.5,Normal
902328040,1484,128000,75,RM,6300,Reg,Lvl,Inside,OldTown,1Fam,2.5Unf,6,6,1914,2001,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,Ex,Y,SBrkr,742,742,2,3,TA,1,,0,Y,425,6,2008,2008.5,7.5,Normal
908102060,640,84900,30,RL,8777,Reg,Lvl,Inside,Edwards,1Fam,1Story,3,6,1945,2007,None,0,TA,Gd,CBlock,,,,,0,,0,0,TA,N,SBrkr,640,0,1,2,TA,0,Detchd,240,N,0,4,2010,2010.333333,3.333333333,Normal
533250130,1494,270000,120,RL,9549,IR1,Lvl,CulDSac,Veenker,TwnhsE,1Story,8,5,1995,1996,None,0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437,GLQ,1057,1494,Ex,Y,SBrkr,1494,0,1,2,Ex,1,Attchd,481,Y,246,4,2006,2006.333333,10.33333333,Normal
535380010,1595,155500,70,RL,7200,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,8,1915,1950,None,0,TA,Ex,CBlock,TA,TA,No,Rec,338,Unf,0,663,Ex,Y,SBrkr,774,821,2,3,TA,1,Detchd,528,Y,280,4,2006,2006.333333,56.33333333,Normal
532353130,980,135000,20,RL,7064,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,6,1977,1977,BrkFace,153,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,980,TA,Y,SBrkr,980,0,1,3,TA,0,Detchd,484,Y,192,7,2009,2009.583333,32.58333333,Normal
531363050,1158,143500,20,RL,7500,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,5,2004,2004,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1158,Ex,Y,SBrkr,1158,0,1,3,Gd,0,,0,Y,50,8,2009,2009.666667,5.666666667,Normal
908154080,3820,284700,20,RL,47007,IR1,Lvl,Inside,Edwards,1Fam,1Story,5,7,1959,1996,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,3820,0,3,5,Ex,2,Attchd,624,Y,372,7,2008,2008.583333,12.58333333,Normal
534455030,1496,141500,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1960,1960,BrkFace,203,Fa,Fa,CBlock,TA,TA,No,Rec,658,Unf,0,1296,TA,Y,SBrkr,1496,0,2,3,Gd,0,Attchd,450,Y,22,2,2008,2008.166667,48.16666667,Normal
905352180,2060,211000,60,RL,10029,IR1,Lvl,Corner,ClearCr,1Fam,2Story,6,5,1988,1989,BrkFace,268,Gd,TA,PConc,Gd,TA,No,GLQ,831,Unf,0,1151,TA,Y,SBrkr,1164,896,2,4,TA,1,Attchd,521,Y,420,9,2007,2007.75,18.75,Normal
916382100,2036,410000,20,RL,13438,IR1,HLS,Corner,Timber,1Fam,1Story,9,5,2008,2008,Stone,246,Ex,TA,CBlock,Ex,TA,Gd,GLQ,1758,Unf,0,2190,Ex,Y,SBrkr,2036,0,2,3,Ex,1,Attchd,780,Y,244,7,2009,2009.583333,1.583333333,Normal
906201130,2132,316600,50,RL,12327,IR1,Low,Inside,SawyerW,1Fam,1.5Fin,8,8,1983,2009,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441,Unf,0,1496,Ex,Y,SBrkr,1496,636,1,1,Gd,1,BuiltIn,612,Y,389,9,2009,2009.75,0.75,Normal
534125210,1193,146500,190,RL,13110,IR1,Lvl,Corner,NWAmes,2fmCon,1Story,5,6,1972,1972,BrkFace,144,TA,TA,CBlock,Gd,TA,No,GLQ,962,Unf,0,1153,Ex,Y,SBrkr,1193,0,2,2,TA,0,Attchd,501,Y,293,7,2006,2006.583333,34.58333333,Normal
535126140,1988,227000,60,RL,14670,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,7,1966,1999,BrkFace,410,Gd,Gd,CBlock,TA,TA,No,BLQ,575,Unf,0,1104,Ex,Y,SBrkr,1104,884,2,4,Gd,1,Attchd,480,Y,230,8,2008,2008.666667,9.666666667,Normal
535126010,2142,193500,60,RL,13000,Reg,Lvl,Corner,NAmes,1Fam,2Story,6,6,1968,1968,BrkFace,576,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,896,TA,Y,SBrkr,1182,960,2,4,Gd,1,Attchd,509,Y,324,6,2009,2009.5,41.5,Normal
533252040,1694,318750,20,RL,14694,IR1,Lvl,Inside,Veenker,1Fam,1Story,8,9,1977,2008,BrkFace,450,Ex,Ex,CBlock,Gd,Gd,Gd,GLQ,1252,ALQ,136,1694,Ex,Y,SBrkr,1694,0,2,2,Ex,1,Attchd,642,Y,846,6,2009,2009.5,1.5,Normal
527356060,1552,179900,60,RL,11475,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,6,1975,1975,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,550,Unf,0,713,TA,Y,SBrkr,811,741,2,3,TA,1,Attchd,434,Y,417,2,2006,2006.166667,31.16666667,Normal
535151020,936,141000,20,RL,8760,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,7,1957,1999,None,0,TA,TA,CBlock,TA,TA,No,ALQ,873,Unf,0,936,TA,Y,SBrkr,936,0,1,2,Gd,0,Attchd,315,Y,219,9,2007,2007.75,8.75,Normal
528294050,1430,168000,80,RL,7848,IR1,Lvl,Inside,Gilbert,1Fam,SLvl,7,6,1999,1999,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,384,Ex,Y,SBrkr,774,656,2,3,TA,1,BuiltIn,410,Y,0,6,2009,2009.5,10.5,Normal
923205015,1344,166500,20,RL,11875,Reg,Lvl,Inside,Mitchel,1Fam,1Story,5,5,1999,1999,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1344,Ex,Y,SBrkr,1344,0,2,3,TA,1,Attchd,686,Y,328,6,2010,2010.5,11.5,Normal
527183060,1337,188500,120,RL,5950,IR1,HLS,Inside,StoneBr,TwnhsE,1Story,8,5,1989,1989,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319,Unf,0,1337,Gd,Y,SBrkr,1337,0,2,2,Gd,1,Attchd,462,Y,227,4,2008,2008.333333,19.33333333,Normal
904351280,1355,127500,190,RL,10106,Reg,Lvl,Inside,Edwards,2fmCon,1.5Fin,5,7,1940,1999,None,0,TA,Gd,BrkTil,TA,TA,No,ALQ,351,Rec,181,644,Gd,Y,SBrkr,808,547,2,4,TA,0,,0,Y,140,9,2008,2008.75,9.75,Normal
912251110,810,57625,30,I (all),21780,Reg,Lvl,Inside,IDOTRR,1Fam,1Story,2,4,1910,1950,None,0,Fa,Fa,CBlock,,,,,0,,0,0,TA,N,FuseA,810,0,1,1,TA,0,Detchd,280,N,143,3,2009,2009.25,59.25,Normal
914465020,2052,251000,60,RL,10125,Reg,Lvl,Inside,Mitchel,1Fam,2Story,8,5,2000,2001,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,445,BLQ,250,1107,Ex,Y,SBrkr,1040,1012,2,3,Gd,1,BuiltIn,642,Y,301,5,2009,2009.416667,8.416666667,Normal
916386060,1444,174000,60,RL,9802,Reg,Lvl,Inside,Timber,1Fam,2Story,5,5,2006,2007,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,Gd,Y,SBrkr,744,700,2,3,TA,0,BuiltIn,400,Y,100,4,2010,2010.333333,3.333333333,Normal
528250020,1489,192000,60,RL,8965,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2003,2003,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,652,Unf,0,782,Ex,Y,SBrkr,806,683,2,3,Gd,1,Attchd,400,Y,75,6,2009,2009.5,6.5,Normal
532476080,2503,300000,60,RL,19522,IR1,Bnk,Inside,Veenker,1Fam,2Story,7,5,1990,1990,BrkFace,272,Gd,TA,PConc,Gd,TA,No,GLQ,727,Unf,0,1223,Gd,Y,SBrkr,1271,1232,2,3,Gd,1,Attchd,564,Y,281,2,2007,2007.166667,17.16666667,Normal
527453070,1055,137500,120,RL,2280,Reg,Lvl,FR2,NPkVill,Twnhs,1Story,7,7,1976,1976,None,0,TA,TA,CBlock,TA,TA,No,ALQ,120,BLQ,492,1055,TA,Y,SBrkr,1055,0,2,2,TA,0,Attchd,319,Y,29,4,2006,2006.333333,30.33333333,Normal
902134120,1447,103000,50,RM,10134,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,5,1910,1950,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,801,Gd,N,SBrkr,801,646,1,3,TA,0,,0,N,324,7,2009,2009.583333,59.58333333,Normal
903452090,1330,116500,70,RM,7518,Reg,Lvl,FR3,IDOTRR,1Fam,2Story,5,8,1910,2004,None,0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,396,Gd,Y,SBrkr,665,665,1,3,TA,0,Detchd,390,N,117,7,2006,2006.583333,2.583333333,Normal
533212110,1223,147400,160,FV,2544,Reg,Lvl,Inside,Somerst,Twnhs,2Story,7,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,Ex,Y,SBrkr,520,623,2,2,Gd,0,Detchd,480,Y,166,7,2006,2006.583333,1.583333333,Normal
902301060,1510,87500,70,RM,9600,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,4,1910,1950,None,0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0,Unf,0,677,TA,Y,SBrkr,833,677,2,3,Gd,0,Detchd,720,N,160,6,2009,2009.5,59.5,Normal
534276040,864,127500,20,RL,9100,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1959,1959,None,0,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,0,864,Ex,Y,SBrkr,864,0,1,2,TA,0,Detchd,300,Y,0,10,2009,2009.833333,50.83333333,Normal
909280070,1671,218000,50,RL,8170,IR1,Lvl,Inside,Crawfor,1Fam,1.5Fin,7,7,1929,1950,BrkFace,270,Gd,Gd,BrkTil,TA,TA,No,ALQ,526,Unf,0,1022,Ex,Y,FuseA,1122,549,2,4,TA,1,Detchd,451,Y,0,2,2006,2006.166667,56.16666667,Normal
527451640,987,118000,160,RM,1680,Reg,Lvl,Inside,BrDale,Twnhs,2Story,6,8,1972,2007,BrkFace,510,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,483,Gd,Y,SBrkr,483,504,1,2,Gd,0,Detchd,264,Y,250,5,2009,2009.416667,2.416666667,Normal
916460070,1403,202000,20,RL,8098,IR1,Lvl,Inside,Timber,1Fam,1Story,6,5,2000,2000,None,0,Gd,TA,Wood,Gd,TA,Av,GLQ,1136,BLQ,116,1381,Ex,Y,SBrkr,1403,0,2,2,Gd,0,Attchd,470,Y,173,10,2006,2006.833333,6.833333333,Normal
528120150,2473,317000,60,RL,9591,Reg,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2004,2005,BrkFace,344,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,Ex,Y,SBrkr,1143,1330,2,4,Gd,1,BuiltIn,852,Y,343,10,2007,2007.833333,2.833333333,Normal
902125160,747,80000,30,RM,4608,Reg,Lvl,Corner,OldTown,1Fam,1Story,4,6,1945,1950,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,TA,Y,SBrkr,747,0,1,2,TA,0,Attchd,220,Y,0,6,2010,2010.5,60.5,Normal
535154130,988,149500,20,RL,9240,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,8,1959,1998,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,708,Unf,0,988,TA,Y,SBrkr,988,0,2,3,Gd,0,Attchd,297,Y,156,6,2009,2009.5,11.5,Normal
527165230,1187,185000,20,RL,7980,IR1,Lvl,Inside,Gilbert,1Fam,1Story,6,7,1992,2007,None,0,TA,Gd,PConc,Gd,TA,No,ALQ,935,Unf,0,1168,Ex,Y,SBrkr,1187,0,2,3,TA,0,Attchd,420,Y,504,3,2010,2010.25,3.25,Normal
907412090,1234,179900,20,RL,11049,Reg,Lvl,Corner,CollgCr,1Fam,1Story,8,5,2007,2007,None,0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,Ex,Y,SBrkr,1234,0,2,3,Gd,0,Attchd,484,Y,30,1,2008,2008.083333,1.083333333,Normal
528228465,1266,159895,20,RL,3182,Reg,Lvl,Inside,Blmngtn,1Fam,1Story,7,5,2007,2007,BrkFace,16,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1266,Ex,Y,SBrkr,1266,0,2,2,Gd,1,Attchd,388,Y,116,3,2008,2008.25,1.25,Normal
907126050,990,143000,20,RL,9757,Reg,Low,Inside,CollgCr,1Fam,1Story,5,7,1994,1994,None,0,TA,Gd,PConc,TA,TA,No,ALQ,755,Unf,0,990,Ex,Y,SBrkr,990,0,1,3,TA,0,Attchd,440,Y,158,10,2009,2009.833333,15.83333333,Normal
906204230,1802,218000,60,RL,12361,IR1,Lvl,CulDSac,SawyerW,1Fam,2Story,6,7,1993,1993,BrkFace,85,Gd,Gd,PConc,Gd,TA,No,GLQ,860,Unf,0,946,Ex,Y,SBrkr,964,838,2,3,Gd,1,2Types,1017,Y,542,5,2010,2010.416667,17.41666667,Normal
903233220,1324,110000,50,RM,6120,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,7,1930,1984,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,741,Gd,Y,SBrkr,741,583,1,3,Gd,0,Detchd,180,Y,55,2,2006,2006.166667,22.16666667,Normal
528280150,1430,170000,80,RL,9967,IR1,Lvl,Inside,Gilbert,1Fam,SLvl,7,5,2000,2000,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,Ex,Y,SBrkr,774,656,2,3,TA,1,BuiltIn,400,Y,100,12,2007,2008,8,Normal
