,GrLivArea,MSZoning,LotFrontage,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SaleCondition,price_sfgr,price_sf,perc_1stflr,house_footprint,house_ga_footprint,RoomSize,QualXSF,CondXSF,BsmtGLQSF,BsmtALQSF,BsmtBLQSF,BsmtRecSF,BsmtLwQSF,Bsmt_Y,OutdoorSpace,AgeSold,gaudist_LincolnGrand,gaudist_GreekCircle,gaudist_OntarioND,gaudist_Stange13,gaudist_Grand13,gaudist_Grand24,gaudist_BloomStange,gaudist_IC3069
1857,1351,RL,74.0,16287,Inside,1Fam,1.5Fin,5,6,None,0.0,TA,Gd,CBlock,TA,TA,No,666.0,901.0,TA,901,450,0,1.0,0.0,1,0,3,1,TA,7,1,2.0,576.0,Normal,90.30347890451516,54.17406749555951,0.6669133974833457,0.0553201940197703,0.0906858230490575,193.0,6755,8106,0.0,130.0,105.0,0.0,0.0,1,43,57,0.04528771475351208,0.38935236635387005,0.6382595042150737,0.2829101646360216,0.031604619501478456,0.012944463477684987,0.031113103749359057,0.0024423713931749514
1858,2614,RL,90.0,10800,Inside,1Fam,2Story,6,7,None,0.0,TA,TA,CBlock,TA,TA,No,384.0,1522.0,TA,1548,1066,0,0.0,0.0,2,1,4,1,TA,9,1,2.0,624.0,Normal,91.8133129303749,58.02707930367505,0.5921958684009181,0.1433333333333333,0.2011111111111111,290.44444444444446,15684,18298,0.0,956.0,0.0,182.0,0.0,1,281,11,0.34335551007022935,0.2635500875738812,0.05891460045493769,0.6901839647323578,0.726556974293383,0.8660092991792199,0.5753850363930961,0.002836046089143242
1859,970,RL,62.0,10441,Inside,1Fam,SFoyer,5,5,None,0.0,TA,TA,PConc,Gd,TA,Av,575.0,912.0,TA,970,0,0,0.0,1.0,1,0,3,1,TA,6,0,0.0,0.0,Normal,136.08247422680412,70.13815090329437,1.0,0.0929029786418925,0.0929029786418925,161.66666666666666,4850,4850,337.0,0.0,0.0,0.0,0.0,1,112,14,0.04935309663132341,0.01884106677864207,1.7245532717290976e-05,0.0011838752022540707,0.006102006221751466,0.0004780546329362829,5.9843360398644196e-06,0.8888117128979321
1860,1306,RL,34.0,5381,Inside,Twnhs,1Story,6,5,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,406.0,1306.0,Ex,1306,0,0,1.0,0.0,2,0,1,1,Gd,5,1,2.0,624.0,Normal,150.07656967840734,75.03828483920367,1.0,0.2427058167626835,0.3586693923062627,261.2,7836,6530,0.0,900.0,0.0,0.0,0.0,1,233,4,0.022004069422606076,0.038783068870885264,0.10313516105983422,0.2904331283510912,0.10037757447473161,0.24955219286626812,0.9561545827897532,1.7361369073044223e-05
1861,1721,RL,71.0,9254,Inside,1Fam,1Story,8,5,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,1602.0,1721.0,Ex,1721,0,0,1.0,0.0,2,0,3,1,Gd,7,0,2.0,554.0,Normal,135.21092388146425,67.60546194073213,1.0,0.1859736330235573,0.245839636913767,245.8571428571429,13768,8605,119.0,0.0,0.0,0.0,0.0,1,195,2,0.020879999546771583,0.038224882691724756,0.10796012752729921,0.28739176289025553,0.09536021634768946,0.23732543052443167,0.9476977370634129,1.6165881993609348e-05
1862,1788,RL,88.0,11250,Inside,1Fam,1.5Fin,4,5,None,0.0,TA,TA,CBlock,TA,TA,Av,1104.0,1104.0,Ex,1104,684,0,1.0,0.0,1,0,5,1,TA,8,2,1.0,304.0,Normal,90.32438478747204,55.84370677731673,0.6174496644295302,0.0981333333333333,0.1251555555555555,223.5,7152,8940,0.0,0.0,0.0,0.0,0.0,1,120,20,0.11759956637094088,0.5045198698496942,0.681571953536874,0.7274448648808797,0.14411257102309555,0.10141149930752068,0.2222873429264612,0.0019588531671865983
1863,925,RL,70.0,8400,Corner,1Fam,1Story,5,5,None,0.0,TA,Gd,CBlock,TA,TA,No,130.0,923.0,TA,925,0,0,1.0,0.0,1,0,3,1,TA,5,2,1.0,390.0,Normal,126.37837837837836,63.25757575757576,1.0,0.1101190476190476,0.156547619047619,185.0,4625,4625,0.0,0.0,793.0,0.0,0.0,1,81,52,0.5517023707629196,0.1594037772229058,0.005205832568601398,0.2762867026330874,0.8919629656273871,0.8227776609237054,0.14349660625270724,0.013828401740153899
1864,1056,RL,64.0,6979,Inside,Duplex,SFoyer,6,5,None,0.0,TA,TA,CBlock,TA,TA,No,0.0,1056.0,Gd,1056,0,0,2.0,0.0,0,0,0,2,TA,4,0,2.0,576.0,Normal,136.36363636363637,68.18181818181819,1.0,0.151311076085399,0.2338443903137985,264.0,6336,5280,1056.0,0.0,0.0,0.0,0.0,1,320,30,0.5932553463161183,0.17007313993392953,0.004976091087589919,0.27155986667648174,0.9007210798818771,0.7822721513731343,0.1259627402901576,0.017571128020163362
1865,1479,RL,125.0,14419,Corner,1Fam,SLvl,7,5,BrkFace,310.0,TA,TA,PConc,Gd,TA,Gd,117.0,1645.0,Ex,1479,0,0,2.0,0.0,2,1,3,1,Gd,7,1,2.0,578.0,Normal,144.35429344151453,68.34186939820742,1.0,0.1025729939662944,0.1426589916082946,211.28571428571428,10353,7395,904.0,624.0,0.0,0.0,0.0,1,462,20,0.13668787452767472,0.35330148997138827,0.01540865271757924,0.05405910456483324,0.030491113843445973,0.004192180880905067,0.0007733198837438391,0.23765624003395544
1866,1800,RL,85.0,14331,Inside,1Fam,1Story,8,5,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,526.0,1800.0,Ex,1800,0,0,1.0,0.0,2,0,3,1,Gd,7,1,3.0,765.0,Normal,173.61111111111111,86.80555555555556,1.0,0.1256018421603517,0.1789826250785011,257.1428571428572,14400,9000,1274.0,0.0,0.0,0.0,0.0,1,348,4,0.07811727375103879,0.2364291165841494,0.00981152613023637,0.028640671704763834,0.014439994938795725,0.0016574168291858193,0.00029154224917867243,0.20738950354358454
1867,864,RL,60.0,8172,Inside,1Fam,1Story,5,7,None,0.0,TA,TA,CBlock,TA,TA,No,697.0,864.0,TA,864,0,0,1.0,0.0,1,0,2,1,TA,5,0,2.0,572.0,Normal,133.10185185185185,66.55092592592592,1.0,0.105726872246696,0.175721977484092,172.8,4320,6048,0.0,0.0,0.0,167.0,0.0,1,0,16,0.10721127032030091,0.6130044196956278,0.4511564909924489,0.37560282007840523,0.06696094072273902,0.024675441812586366,0.033987583546083625,0.009156986687403543
1868,1358,RM,59.0,8198,FR3,TwnhsE,1Story,7,5,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,638.0,1358.0,Ex,1358,0,0,1.0,0.0,2,0,2,1,Gd,6,1,2.0,484.0,Normal,152.43004418262151,76.21502209131076,1.0,0.1656501585752622,0.2246889485240302,226.33333333333331,9506,6790,720.0,0.0,0.0,0.0,0.0,1,222,4,0.029673008484427457,0.05720313011338669,0.14345476147562086,0.36577427365290294,0.11930575977781319,0.2627418776429293,0.9583104991794238,3.13268026395195e-05
1869,848,RM,35.0,4435,Inside,TwnhsE,1Story,6,5,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,163.0,848.0,Ex,848,0,0,1.0,0.0,1,0,1,1,Gd,4,0,2.0,420.0,Normal,169.81132075471697,84.90566037735849,1.0,0.191206313416009,0.2859075535512965,212.0,5088,4240,685.0,0.0,0.0,0.0,0.0,1,140,5,0.011326015593757411,0.17440141946991097,0.4892424393541683,0.09750332858555615,0.00627217853665619,0.0020557885830794135,0.0070230728153750435,0.0008737273011694229
1870,1716,RL,55.0,5687,Inside,2fmCon,2Story,5,6,None,0.0,TA,Fa,PConc,TA,Fa,No,570.0,780.0,Ex,936,780,0,1.0,0.0,2,0,6,1,Fa,9,0,0.0,0.0,Normal,79.1958041958042,54.44711538461539,0.5454545454545454,0.1645858976613328,0.1645858976613328,190.66666666666663,8580,10296,0.0,0.0,0.0,210.0,0.0,1,184,8,0.22377753153003385,0.8250917537095451,0.37583158714703074,0.578350896896998,0.1584819362604159,0.06593489604392234,0.06596104043763161,0.01655865139391923
1871,874,RL,50.0,6953,Inside,1Fam,1Story,5,7,None,0.0,TA,Gd,CBlock,TA,TA,No,395.0,864.0,Ex,874,0,0,0.0,0.0,1,0,3,1,TA,5,0,1.0,352.0,Normal,148.74141876430207,74.79861910241657,1.0,0.1257011362002013,0.1763267654249964,174.8,4370,6118,0.0,469.0,0.0,0.0,0.0,1,0,6,0.08288698579458563,0.02238896666047325,1.7689868214023525e-05,0.0018965675864541017,0.01312715413023301,0.0013048702155046981,1.5032958794602651e-05,0.9056130575361688
1872,836,RL,24.0,2280,FR2,Twnhs,1Story,7,6,None,0.0,TA,TA,CBlock,Gd,TA,No,836.0,836.0,Ex,836,0,0,0.0,0.0,1,0,2,1,TA,4,0,1.0,308.0,Normal,143.54066985645932,71.77033492822966,1.0,0.3666666666666666,0.5017543859649123,209.0,5852,5016,0.0,0.0,0.0,0.0,0.0,1,30,35,0.18691289689445806,0.10015689226665028,0.021833441286337726,0.39787205061974573,0.5552232565159547,0.9167881173153658,0.6134708814042972,0.0007420656548908567
1873,630,RM,21.0,1890,Inside,Twnhs,SFoyer,4,7,None,0.0,TA,Gd,CBlock,Gd,TA,Av,135.0,630.0,Gd,630,0,0,1.0,0.0,1,0,1,1,TA,3,0,0.0,0.0,Normal,128.57142857142858,64.28571428571429,1.0,0.3333333333333333,0.3333333333333333,210.0,2520,4410,0.0,495.0,0.0,0.0,0.0,1,88,36,0.09473078114126962,0.028405067867829897,2.7161237675818073e-05,0.0024838866443826785,0.015294656723912002,0.0015483713875014881,2.035821836649506e-05,0.9422531870931085
1874,1967,RL,75.0,9662,Inside,Duplex,1Story,5,4,None,0.0,TA,TA,CBlock,Gd,TA,No,1967.0,1967.0,TA,1967,0,0,0.0,0.0,2,0,6,2,TA,10,0,2.0,580.0,Normal,79.56278596847991,39.78139298423996,1.0,0.2035810391223349,0.2636100186296833,196.7,9835,7868,0.0,0.0,0.0,0.0,0.0,1,170,29,0.04720268640938683,0.3433240995761472,0.8827176754924123,0.4449243842479579,0.051886390944101704,0.032865971220636926,0.1111015062202756,0.0008364611186191236
1875,2032,RL,185.0,23730,Inside,1Fam,1Story,7,5,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,1140.0,1840.0,Ex,2032,0,0,1.0,0.0,3,0,3,1,Gd,7,0,3.0,786.0,Normal,147.63779527559055,77.47933884297521,1.0,0.085630004214075,0.1187526337968815,290.2857142857143,14224,10160,700.0,0.0,0.0,0.0,0.0,1,238,11,0.16025414020017534,0.057292552210333435,9.164081537290054e-05,0.006208201210556091,0.03025604917767388,0.003557759170990548,6.730422913073838e-05,0.9852515742880943
1876,1866,RL,76.0,9482,Inside,Duplex,1Story,5,4,BrkFace,657.0,TA,TA,PConc,TA,TA,No,1866.0,1866.0,Ex,1866,0,0,0.0,0.0,2,0,4,2,TA,8,0,2.0,495.0,Normal,72.34726688102894,36.17363344051447,1.0,0.1967939253322084,0.2489981016663151,233.25,9330,7464,0.0,0.0,0.0,0.0,0.0,1,0,51,0.5109348836314841,0.18394213607690926,0.00984048295921221,0.3679546880704312,0.9124335700264435,0.925519229474171,0.22800106551576732,0.009014654787509964
1877,900,RL,60.0,7200,Corner,1Fam,1Story,5,7,None,0.0,TA,TA,CBlock,TA,TA,Mn,180.0,900.0,TA,900,0,0,0.0,1.0,1,0,3,1,Gd,5,0,2.0,576.0,Normal,149.77777777777777,74.88888888888889,1.0,0.125,0.205,180.0,4500,6300,0.0,0.0,234.0,486.0,0.0,1,254,10,0.6149435460118905,0.1467182334140208,0.0026917970141846458,0.19858926381690276,0.829606398901177,0.6435422338691562,0.07462249072656384,0.02675505175353424
1878,1032,RL,74.0,10395,FR2,1Fam,SLvl,6,6,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,427.0,1032.0,TA,1032,0,0,0.0,1.0,2,0,3,1,TA,6,1,2.0,564.0,Normal,143.4108527131783,71.70542635658914,1.0,0.0992784992784992,0.1535353535353535,172.0,6192,6192,0.0,605.0,0.0,0.0,0.0,1,0,29,0.07904575910822165,0.057273584122550014,0.03055053129770745,0.33206050477014026,0.30952770329246654,0.6657862040299405,0.8390727558524864,0.00013469507154922628
1879,1558,RL,60.0,10930,Inside,1Fam,1.5Fin,5,6,None,0.0,TA,TA,CBlock,TA,TA,No,333.0,913.0,TA,1048,510,0,1.0,0.0,1,1,3,1,TA,6,1,1.0,288.0,Normal,89.85879332477535,56.657223796034,0.6726572528883183,0.0958828911253431,0.1222323879231473,259.6666666666667,7790,9348,0.0,0.0,580.0,0.0,0.0,1,0,58,0.6279729226100326,0.1737945743365794,0.004349974415009228,0.2543370333829545,0.8930541568519442,0.7284945472956876,0.10490733501560259,0.022381372684541764
1880,988,RL,100.0,21750,Inside,1Fam,1Story,5,5,None,0.0,TA,TA,CBlock,TA,TA,No,988.0,988.0,Ex,988,0,0,0.0,0.0,1,0,2,1,TA,4,0,2.0,520.0,Normal,114.37246963562752,57.18623481781376,1.0,0.0454252873563218,0.0693333333333333,247.0,4940,4940,0.0,0.0,0.0,0.0,0.0,1,0,54,0.07463969795863946,0.033198403277551,4.55029497113175e-05,0.0024243769250287587,0.01028299919263528,0.0008934467898684547,1.486449118995145e-05,0.9512841924301694
1881,1040,RL,60.0,8544,Inside,Duplex,1Story,3,4,None,0.0,TA,TA,CBlock,,,,0.0,0.0,Gd,1040,0,0,0.0,0.0,2,0,2,2,TA,6,0,2.0,400.0,Normal,89.90384615384616,89.90384615384616,1.0,0.1217228464419475,0.1685393258426966,173.33333333333334,3120,4160,0.0,0.0,0.0,0.0,0.0,0,0,56,0.6427156223656191,0.16439183278798455,0.0033116571401615065,0.22099958044282036,0.8595268541268447,0.6611022804396577,0.08168030083500057,0.027785471299620553
1882,1042,RL,80.0,9200,Inside,1Fam,SLvl,6,5,BrkFace,98.0,TA,TA,CBlock,TA,TA,Gd,548.0,1042.0,TA,1042,0,0,0.0,0.0,2,0,3,1,TA,5,0,2.0,440.0,Normal,154.510556621881,77.2552783109405,1.0,0.1132608695652173,0.1610869565217391,208.4,6252,5210,494.0,0.0,0.0,0.0,0.0,1,192,42,0.47475447317698877,0.35483678591474893,0.05750257296961791,0.7342121086255253,0.8389142320924013,0.8412471412106739,0.4425913390293505,0.006340154956015171
1883,1666,RL,51.0,9839,Inside,1Fam,1.5Fin,5,2,None,0.0,TA,TA,PConc,TA,Fa,No,894.0,894.0,Ex,894,772,0,1.0,0.0,1,0,3,1,TA,7,1,0.0,0.0,Normal,60.024009603841534,39.0625,0.5366146458583433,0.0908628925703831,0.0908628925703831,238.0,8330,3332,0.0,0.0,0.0,0.0,0.0,1,156,60,0.4234345953897889,0.9816333669511064,0.18153574254324711,0.5713393510586695,0.26595960550842507,0.0987012123428321,0.05277984765634742,0.052018997066108096
1884,1116,RL,78.0,10140,Inside,1Fam,1Story,6,6,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,228.0,1116.0,Ex,1116,0,0,1.0,0.0,2,0,3,1,TA,6,1,2.0,528.0,Normal,150.44802867383513,75.22401433691756,1.0,0.1100591715976331,0.1621301775147929,186.0,6696,6696,0.0,888.0,0.0,0.0,0.0,1,0,35,0.1340744494714694,0.09864292965460494,0.03999616889227805,0.4466897886000591,0.4336233904761377,0.7764019926201695,0.7997641816256256,0.0003735026349192698
1885,1325,RL,145.0,17541,Corner,1Fam,1Story,5,7,None,0.0,TA,Gd,CBlock,TA,Gd,Mn,109.0,409.0,Ex,1325,0,0,0.0,0.0,2,0,3,1,Gd,6,1,2.0,576.0,Normal,163.0188679245283,124.5674740484429,1.0,0.0755373125819508,0.1083746650704064,220.83333333333331,6625,9275,0.0,0.0,300.0,0.0,0.0,1,42,2,0.055466450235861844,0.40813705925923444,0.7820869654541251,0.40821823092128307,0.0499064115051123,0.02608822971246547,0.07106966830807918,0.001647511842255811
1886,1216,RL,80.0,9600,Inside,1Fam,1Story,5,5,Stone,144.0,TA,TA,CBlock,TA,TA,No,60.0,1056.0,Ex,1216,0,0,1.0,0.0,1,0,3,1,TA,7,0,1.0,280.0,Normal,111.01973684210526,59.41901408450704,1.0,0.1266666666666666,0.1558333333333333,173.71428571428572,6080,6080,0.0,996.0,0.0,0.0,0.0,1,0,55,0.6832188891304343,0.3796433376051977,0.028282243207500793,0.5898650165673142,0.9825744745468945,0.8091529132292367,0.24625422778313957,0.017661003713697054
1887,1886,RL,93.0,11214,Corner,1Fam,2Story,7,5,None,0.0,Gd,TA,PConc,Gd,TA,No,930.0,930.0,Gd,956,930,0,0.0,0.0,2,1,4,1,Gd,10,1,2.0,431.0,Normal,105.9915164369035,70.9872159090909,0.5068928950159067,0.0852505796326021,0.1236846798644551,188.6,13202,9430,0.0,0.0,0.0,0.0,0.0,1,89,7,0.04411860233693475,0.04994899280819767,0.060610540991898054,0.3335361418266409,0.18837196050611135,0.4398766164841497,0.9797594068211293,4.9780947581058407e-05
1888,1555,RL,43.0,3182,Inside,TwnhsE,1Story,7,5,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,1357.0,1373.0,Ex,1555,0,0,0.0,0.0,2,0,2,1,Gd,7,1,2.0,430.0,Normal,123.79421221864952,65.74453551912568,1.0,0.488686360779384,0.6238214959145192,222.14285714285717,10885,7775,16.0,0.0,0.0,0.0,0.0,1,163,3,0.021157915987391376,0.02386427666145948,0.04041779018172178,0.21134114268008594,0.11232091856580452,0.3232163604223152,0.9189795141964845,1.3561065113025626e-05
1889,1126,RL,80.0,17400,Inside,1Fam,1Story,5,5,None,0.0,TA,TA,CBlock,TA,TA,No,190.0,1126.0,Fa,1126,0,0,1.0,0.0,2,0,3,1,TA,5,1,2.0,484.0,Normal,142.09591474245116,71.04795737122558,1.0,0.0647126436781609,0.0925287356321839,225.2,5630,5630,0.0,936.0,0.0,0.0,0.0,1,336,29,0.07263358272655118,0.029900353250012758,3.652487179634779e-05,0.0021798233404346375,0.010032362819319306,0.0008739438880451513,1.3439172014976727e-05,0.9498420807579044
1890,1478,RL,70.0,8400,Inside,1Fam,1Story,6,3,None,0.0,TA,TA,CBlock,TA,TA,No,628.0,1478.0,Gd,1478,0,0,1.0,0.0,1,1,3,1,TA,6,2,2.0,442.0,Normal,105.88633288227334,52.94316644113667,1.0,0.1759523809523809,0.2285714285714285,246.33333333333331,8868,4434,0.0,189.0,0.0,661.0,0.0,1,114,52,0.3827983141493249,0.14829297301605088,0.011792865483093771,0.37748310366615057,0.820128225448062,0.9904713446533927,0.3243801799633022,0.004076789810634439
1891,1630,RL,61.0,10226,Inside,1Fam,1Story,8,5,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,1622.0,1622.0,Ex,1630,0,0,1.0,0.0,2,0,3,1,Ex,8,1,3.0,860.0,Normal,181.2840490797546,90.8650061500615,1.0,0.1593976139252884,0.243496968511637,203.75,13040,8150,0.0,0.0,0.0,0.0,0.0,1,214,1,0.0037324449056753465,0.07798880628023709,0.7676869216441778,0.08555836039808382,0.003422481202688012,0.0018183886747210009,0.015225452999869889,6.815645859565951e-05
1892,1671,RL,102.0,13041,Inside,1Fam,2Story,6,5,None,0.0,TA,TA,PConc,Gd,TA,No,781.0,781.0,Gd,781,890,0,0.0,0.0,2,1,3,1,TA,7,1,2.0,423.0,Normal,101.73548773189708,69.33115823817292,0.4673847995212448,0.0598880453952917,0.0923242082662372,238.7142857142857,10026,8355,0.0,0.0,0.0,0.0,0.0,1,84,11,0.03553918762672914,0.03189941524249768,0.032797556261162125,0.2461660115342752,0.17162597454873624,0.4512009923063042,0.9050651859305311,3.207251650436618e-05
1893,1698,RL,90.0,11520,Inside,1Fam,1Story,9,5,BrkFace,615.0,Gd,TA,PConc,Ex,TA,No,1588.0,1698.0,Ex,1698,0,0,0.0,0.0,2,0,3,1,Ex,7,1,3.0,730.0,Normal,161.95524146054183,80.97762073027091,1.0,0.1473958333333333,0.2107638888888889,242.57142857142856,15282,8490,110.0,0.0,0.0,0.0,0.0,1,266,5,0.013089228876719115,0.027490465089139812,0.10877853127601513,0.23156526559788188,0.06480498064009242,0.1742195337537577,0.881654134031777,7.753728073625328e-06
1894,1561,RL,90.0,13339,Inside,1Fam,1Story,6,6,Stone,132.0,TA,TA,CBlock,TA,TA,No,621.0,1561.0,TA,1561,0,0,1.0,0.0,2,0,3,1,TA,6,1,2.0,463.0,Normal,123.6386931454196,61.81934657270981,1.0,0.1170252642626883,0.1517355124072269,260.1666666666667,9366,9366,0.0,0.0,875.0,0.0,65.0,1,148,49,0.44813044812899533,0.8976314218416419,0.08383047810861338,0.3532985914934404,0.20973001649813466,0.05871492348683013,0.019248007433799414,0.12591158406023803
1895,1370,RL,41.0,7132,Inside,TwnhsE,1Story,8,5,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,1346.0,1370.0,Ex,1370,0,0,0.0,0.0,2,0,2,1,Gd,6,1,2.0,484.0,Normal,149.63503649635035,74.81751824817518,1.0,0.1920919798093101,0.2599551318003365,228.33333333333331,10960,6850,24.0,0.0,0.0,0.0,0.0,1,169,4,0.02585207527177224,0.0452959251573962,0.11111940652209668,0.3194571429185972,0.11263652257050889,0.267964132774635,0.9682835055480127,2.304628827195136e-05
1896,1324,RL,64.0,8991,CulDSac,1Fam,SLvl,7,6,Stone,130.0,TA,TA,CBlock,Gd,TA,Gd,0.0,1228.0,TA,1324,0,0,0.0,1.0,2,0,3,1,Gd,5,1,2.0,585.0,Normal,131.4199395770393,68.18181818181819,1.0,0.1472583694805917,0.2123234345456567,264.8,9268,7944,624.0,0.0,0.0,604.0,0.0,1,443,31,0.1501710937694775,0.12203324825942556,0.05215588089617188,0.511567182285888,0.45536140698129446,0.7663062748599847,0.8145980759589987,0.0004746213413854895
1897,1710,RL,65.0,8450,Inside,1Fam,2Story,7,5,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,150.0,856.0,Ex,856,854,0,1.0,0.0,2,1,3,1,Gd,8,0,2.0,548.0,Normal,121.9298245614035,81.25487139516757,0.5005847953216375,0.101301775147929,0.1661538461538461,213.75,11970,8550,706.0,0.0,0.0,0.0,0.0,1,61,5,0.004497156857589004,0.09625298965003809,0.37622477400170073,0.04750756730800817,0.002225340347517213,0.0006543600015212995,0.0027834460085512415,0.0004051473390130448
1898,672,RL,60.0,10200,Inside,1Fam,1Story,5,8,None,0.0,TA,TA,PConc,TA,TA,No,672.0,672.0,Ex,672,0,0,0.0,0.0,1,0,2,1,TA,4,0,1.0,240.0,Normal,160.71428571428572,80.35714285714286,1.0,0.0658823529411764,0.0894117647058823,168.0,3360,5376,0.0,0.0,0.0,0.0,0.0,1,168,11,0.11389213604754471,0.47707966303371624,0.6806872347250402,0.7411579405184034,0.14800671332926565,0.11018744501871848,0.2517949157889048,0.0016446029853360805
1899,919,RL,65.0,6001,Inside,1Fam,1.5Fin,6,5,None,0.0,TA,TA,CBlock,Fa,TA,No,232.0,600.0,Ex,600,319,0,0.0,0.0,1,0,3,1,TA,5,0,1.0,231.0,Normal,103.37323177366704,62.54114549045425,0.6528835690968444,0.0999833361106482,0.1384769205132477,183.8,5514,4595,0.0,0.0,0.0,0.0,368.0,1,45,60,0.1811169985769782,0.7157338613687562,0.5219842500902324,0.6824606777561574,0.16203795924678974,0.08433941014368349,0.11846083043784567,0.007084082337503628
1900,1320,RL,60.0,8064,Inside,1Fam,1.5Fin,6,6,None,0.0,TA,TA,CBlock,TA,TA,No,453.0,768.0,Ex,819,501,0,0.0,0.0,2,0,3,1,TA,5,0,2.0,576.0,Normal,104.54545454545456,66.0919540229885,0.6204545454545455,0.1015625,0.1729910714285714,264.0,7920,7920,0.0,315.0,0.0,0.0,0.0,1,108,58,0.6626266776899391,0.18398392768386154,0.004257918589489527,0.2512328885964179,0.8932078753022494,0.6921473460111341,0.0940992196356335,0.027112452558758694
1901,1680,RL,140.0,17871,Inside,1Fam,1Story,4,5,None,0.0,TA,TA,PConc,Gd,TA,No,1680.0,1680.0,Gd,1680,0,0,0.0,0.0,2,0,4,1,Gd,7,0,2.0,628.0,Normal,101.1904761904762,50.595238095238095,1.0,0.0940070505287896,0.1291477813216943,240.0,6720,8400,0.0,0.0,0.0,0.0,0.0,1,152,11,0.3773007182460144,0.8558942646549206,0.08747487164198899,0.31209293721089043,0.16544774953702002,0.043503759197134645,0.015099780913593278,0.11922155961235287
1902,1242,RL,43.0,5707,Inside,1Fam,2Story,6,6,None,0.0,TA,TA,BrkTil,TA,TA,No,583.0,583.0,Gd,647,595,0,0.0,0.0,1,1,3,1,TA,6,1,1.0,180.0,Normal,84.54106280193237,57.53424657534247,0.5209339774557166,0.1133695461713684,0.1449097599439285,207.0,7452,7452,0.0,0.0,0.0,0.0,0.0,1,425,59,0.42942493269574117,0.9834726008755622,0.17851544320803397,0.5720035994374176,0.26973916526114,0.1001121421321816,0.052854723881069654,0.05301596942178992
1903,1774,RM,60.0,9600,Inside,1Fam,2Story,4,2,None,0.0,TA,TA,BrkTil,TA,Fa,No,1095.0,1095.0,Fa,1095,679,0,1.0,0.0,2,0,4,2,TA,8,0,3.0,779.0,Normal,49.041713641488165,30.32415475775532,0.617249154453213,0.1140625,0.1952083333333333,221.75,7096,3548,0.0,0.0,0.0,0.0,0.0,1,90,56,0.9333474214384243,0.3915123081814139,0.010154757398699043,0.3556996233308161,0.9002238004464332,0.5056536599906065,0.07256628440141004,0.07680885258773053
1904,1200,FV,30.0,3180,Inside,TwnhsE,2Story,6,5,None,0.0,Gd,TA,PConc,Gd,TA,No,210.0,600.0,Ex,600,600,0,1.0,0.0,2,1,2,1,Gd,5,0,2.0,480.0,Normal,137.5,91.66666666666669,0.5,0.1886792452830188,0.3396226415094339,240.0,7200,6000,390.0,0.0,0.0,0.0,0.0,1,166,3,0.13102162082192712,0.2010261664342093,0.1793927786754381,0.7176827691955708,0.34003241169680254,0.4923130541797532,0.8571258424768593,0.00047585577531754976
1905,1456,RM,60.0,6000,Inside,1Fam,2.5Unf,6,7,None,0.0,Gd,TA,BrkTil,TA,TA,No,728.0,728.0,Gd,728,728,0,0.0,0.0,1,1,4,1,Gd,7,0,1.0,308.0,Normal,95.81043956043956,63.87362637362637,0.5,0.1213333333333333,0.1726666666666666,208.0,8736,10192,0.0,0.0,0.0,0.0,0.0,1,248,3,0.8483518227116497,0.34725193278010896,0.01124137177874759,0.39094651306440403,0.9664994539936768,0.6369087532422025,0.10767397567297832,0.045718779603635254
1906,1734,RL,75.0,10125,Inside,Duplex,1.5Fin,5,5,None,0.0,TA,TA,CBlock,,,,0.0,0.0,TA,1302,432,0,0.0,0.0,2,0,4,2,Gd,8,0,2.0,539.0,Normal,72.66435986159169,72.66435986159169,0.7508650519031141,0.1285925925925926,0.1818271604938271,216.75,8670,8670,0.0,0.0,0.0,0.0,0.0,0,0,32,0.179824916707368,0.05410998551804061,7.640646514833538e-05,0.006519314910325774,0.03716247181314809,0.004767032049056178,8.33353689513015e-05,0.9391689403594853
1907,2287,RL,81.0,15593,Corner,1Fam,1.5Fin,7,4,None,0.0,Gd,TA,CBlock,TA,TA,No,701.0,1304.0,TA,1304,983,0,0.0,0.0,2,0,3,1,TA,7,1,2.0,667.0,Normal,98.38216003498032,62.65664160401003,0.570179274158286,0.0836272686461873,0.1264028730840762,326.7142857142857,16009,9148,0.0,0.0,603.0,0.0,0.0,1,135,53,0.1047521417772584,0.4781088513862538,0.7149488733714162,0.6957525401821026,0.12888399474274576,0.0910340456820387,0.21398762489029197,0.0016825328589672014
